"Plot Title: DRYAS_14T_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10139941, SEN S/N: 10139941, LBL: -5cm_soil)","Good Battery (LGR S/N: 10139941)","Coupler Attached (LGR S/N: 10139941)","Host Connected (LGR S/N: 10139941)","Stopped (LGR S/N: 10139941)","End Of File (LGR S/N: 10139941)"
1553,07/18/22 08:00:00  PM,9.669,,,,,
1554,07/18/22 08:15:00  PM,9.571,,,,,
1555,07/18/22 08:30:00  PM,9.373,,,,,
1556,07/18/22 08:45:00  PM,9.275,,,,,
1557,07/18/22 09:00:00  PM,9.176,,,,,
1558,07/18/22 09:15:00  PM,9.077,,,,,
1559,07/18/22 09:30:00  PM,8.978,,,,,
1560,07/18/22 09:45:00  PM,8.779,,,,,
1561,07/18/22 10:00:00  PM,8.680,,,,,
1562,07/18/22 10:15:00  PM,8.481,,,,,
1563,07/18/22 10:30:00  PM,8.382,,,,,
1564,07/18/22 10:45:00  PM,8.282,,,,,
1565,07/18/22 11:00:00  PM,8.182,,,,,
1566,07/18/22 11:15:00  PM,7.983,,,,,
1567,07/18/22 11:30:00  PM,7.882,,,,,
1568,07/18/22 11:45:00  PM,7.782,,,,,
1569,07/19/22 12:00:00  AM,7.682,,,,,
1570,07/19/22 12:15:00  AM,7.582,,,,,
1571,07/19/22 12:30:00  AM,7.481,,,,,
1572,07/19/22 12:45:00  AM,7.381,,,,,
1573,07/19/22 01:00:00  AM,7.280,,,,,
1574,07/19/22 01:15:00  AM,7.179,,,,,
1575,07/19/22 01:30:00  AM,7.079,,,,,
1576,07/19/22 01:45:00  AM,6.978,,,,,
1577,07/19/22 02:00:00  AM,6.978,,,,,
1578,07/19/22 02:15:00  AM,6.877,,,,,
1579,07/19/22 02:30:00  AM,6.877,,,,,
1580,07/19/22 02:45:00  AM,6.877,,,,,
1581,07/19/22 03:00:00  AM,6.775,,,,,
1582,07/19/22 03:15:00  AM,6.877,,,,,
1583,07/19/22 03:30:00  AM,6.877,,,,,
1584,07/19/22 03:45:00  AM,6.775,,,,,
1585,07/19/22 04:00:00  AM,6.877,,,,,
1586,07/19/22 04:15:00  AM,6.877,,,,,
1587,07/19/22 04:30:00  AM,6.877,,,,,
1588,07/19/22 04:45:00  AM,6.978,,,,,
1589,07/19/22 05:00:00  AM,6.978,,,,,
1590,07/19/22 05:15:00  AM,7.079,,,,,
1591,07/19/22 05:30:00  AM,6.978,,,,,
1592,07/19/22 05:45:00  AM,7.079,,,,,
1593,07/19/22 06:00:00  AM,7.079,,,,,
1594,07/19/22 06:15:00  AM,7.280,,,,,
1595,07/19/22 06:30:00  AM,7.381,,,,,
1596,07/19/22 06:45:00  AM,7.481,,,,,
1597,07/19/22 07:00:00  AM,7.481,,,,,
1598,07/19/22 07:15:00  AM,7.481,,,,,
1599,07/19/22 07:30:00  AM,7.481,,,,,
1600,07/19/22 07:45:00  AM,7.481,,,,,
1601,07/19/22 08:00:00  AM,7.481,,,,,
1602,07/19/22 08:15:00  AM,7.481,,,,,
1603,07/19/22 08:30:00  AM,7.582,,,,,
1604,07/19/22 08:45:00  AM,7.682,,,,,
1605,07/19/22 09:00:00  AM,7.882,,,,,
1606,07/19/22 09:15:00  AM,7.882,,,,,
1607,07/19/22 09:30:00  AM,7.882,,,,,
1608,07/19/22 09:45:00  AM,7.882,,,,,
1609,07/19/22 10:00:00  AM,7.983,,,,,
1610,07/19/22 10:15:00  AM,8.082,,,,,
1611,07/19/22 10:30:00  AM,8.182,,,,,
1612,07/19/22 10:45:00  AM,8.182,,,,,
1613,07/19/22 11:00:00  AM,8.182,,,,,
1614,07/19/22 11:15:00  AM,8.182,,,,,
1615,07/19/22 11:30:00  AM,8.182,,,,,
1616,07/19/22 11:45:00  AM,8.481,,,,,
1617,07/19/22 12:00:00  PM,8.680,,,,,
1618,07/19/22 12:15:00  PM,8.879,,,,,
1619,07/19/22 12:30:00  PM,8.978,,,,,
1620,07/19/22 12:45:00  PM,9.077,,,,,
1621,07/19/22 01:00:00  PM,9.176,,,,,
1622,07/19/22 01:15:00  PM,9.373,,,,,
1623,07/19/22 01:30:00  PM,9.275,,,,,
1624,07/19/22 01:45:00  PM,9.176,,,,,
1625,07/19/22 02:00:00  PM,9.176,,,,,
1626,07/19/22 02:15:00  PM,9.176,,,,,
1627,07/19/22 02:30:00  PM,9.176,,,,,
1628,07/19/22 02:45:00  PM,9.176,,,,,
1629,07/19/22 03:00:00  PM,9.176,,,,,
1630,07/19/22 03:15:00  PM,9.176,,,,,
1631,07/19/22 03:30:00  PM,9.373,,,,,
1632,07/19/22 03:45:00  PM,9.472,,,,,
1633,07/19/22 04:00:00  PM,9.472,,,,,
1634,07/19/22 04:15:00  PM,9.373,,,,,
1635,07/19/22 04:30:00  PM,9.275,,,,,
1636,07/19/22 04:45:00  PM,9.373,,,,,
1637,07/19/22 05:00:00  PM,9.472,,,,,
1638,07/19/22 05:15:00  PM,9.373,,,,,
1639,07/19/22 05:30:00  PM,9.373,,,,,
1640,07/19/22 05:45:00  PM,9.373,,,,,
1641,07/19/22 06:00:00  PM,9.275,,,,,
1642,07/19/22 06:15:00  PM,9.176,,,,,
1643,07/19/22 06:30:00  PM,9.176,,,,,
1644,07/19/22 06:45:00  PM,8.978,,,,,
1645,07/19/22 07:00:00  PM,8.879,,,,,
1646,07/19/22 07:15:00  PM,8.779,,,,,
1647,07/19/22 07:30:00  PM,8.680,,,,,
1648,07/19/22 07:45:00  PM,8.581,,,,,
1649,07/19/22 08:00:00  PM,8.382,,,,,
1650,07/19/22 08:15:00  PM,8.282,,,,,
1651,07/19/22 08:30:00  PM,8.182,,,,,
1652,07/19/22 08:45:00  PM,7.983,,,,,
1653,07/19/22 09:00:00  PM,7.882,,,,,
1654,07/19/22 09:15:00  PM,7.782,,,,,
1655,07/19/22 09:30:00  PM,7.682,,,,,
1656,07/19/22 09:45:00  PM,7.582,,,,,
1657,07/19/22 10:00:00  PM,7.481,,,,,
1658,07/19/22 10:15:00  PM,7.381,,,,,
1659,07/19/22 10:30:00  PM,7.381,,,,,
1660,07/19/22 10:45:00  PM,7.179,,,,,
1661,07/19/22 11:00:00  PM,7.179,,,,,
1662,07/19/22 11:15:00  PM,7.079,,,,,
1663,07/19/22 11:30:00  PM,6.978,,,,,
1664,07/19/22 11:45:00  PM,6.877,,,,,
1665,07/20/22 12:00:00  AM,6.877,,,,,
1666,07/20/22 12:15:00  AM,6.877,,,,,
1667,07/20/22 12:30:00  AM,6.775,,,,,
1668,07/20/22 12:45:00  AM,6.674,,,,,
1669,07/20/22 01:00:00  AM,6.674,,,,,
1670,07/20/22 01:15:00  AM,6.573,,,,,
1671,07/20/22 01:30:00  AM,6.471,,,,,
1672,07/20/22 01:45:00  AM,6.370,,,,,
1673,07/20/22 02:00:00  AM,6.370,,,,,
1674,07/20/22 02:15:00  AM,6.268,,,,,
1675,07/20/22 02:30:00  AM,6.268,,,,,
1676,07/20/22 02:45:00  AM,6.166,,,,,
1677,07/20/22 03:00:00  AM,6.166,,,,,
1678,07/20/22 03:15:00  AM,6.064,,,,,
1679,07/20/22 03:30:00  AM,6.064,,,,,
1680,07/20/22 03:45:00  AM,6.064,,,,,
1681,07/20/22 04:00:00  AM,6.064,,,,,
1682,07/20/22 04:15:00  AM,5.962,,,,,
1683,07/20/22 04:30:00  AM,5.962,,,,,
1684,07/20/22 04:45:00  AM,5.962,,,,,
1685,07/20/22 05:00:00  AM,6.064,,,,,
1686,07/20/22 05:15:00  AM,5.962,,,,,
1687,07/20/22 05:30:00  AM,5.962,,,,,
1688,07/20/22 05:45:00  AM,5.962,,,,,
1689,07/20/22 06:00:00  AM,5.962,,,,,
1690,07/20/22 06:15:00  AM,5.962,,,,,
1691,07/20/22 06:30:00  AM,5.962,,,,,
1692,07/20/22 06:45:00  AM,5.962,,,,,
1693,07/20/22 07:00:00  AM,5.962,,,,,
1694,07/20/22 07:15:00  AM,5.962,,,,,
1695,07/20/22 07:30:00  AM,5.962,,,,,
1696,07/20/22 07:45:00  AM,6.064,,,,,
1697,07/20/22 08:00:00  AM,6.064,,,,,
1698,07/20/22 08:15:00  AM,6.064,,,,,
1699,07/20/22 08:30:00  AM,6.064,,,,,
1700,07/20/22 08:45:00  AM,6.064,,,,,
1701,07/20/22 09:00:00  AM,6.064,,,,,
1702,07/20/22 09:15:00  AM,6.064,,,,,
1703,07/20/22 09:30:00  AM,6.166,,,,,
1704,07/20/22 09:45:00  AM,6.166,,,,,
1705,07/20/22 10:00:00  AM,6.268,,,,,
1706,07/20/22 10:15:00  AM,6.268,,,,,
1707,07/20/22 10:30:00  AM,6.370,,,,,
1708,07/20/22 10:45:00  AM,6.370,,,,,
1709,07/20/22 11:00:00  AM,6.370,,,,,
1710,07/20/22 11:15:00  AM,6.370,,,,,
1711,07/20/22 11:30:00  AM,6.370,,,,,
1712,07/20/22 11:45:00  AM,6.370,,,,,
1713,07/20/22 12:00:00  PM,6.370,,,,,
1714,07/20/22 12:15:00  PM,6.370,,,,,
1715,07/20/22 12:30:00  PM,6.370,,,,,
1716,07/20/22 12:45:00  PM,6.370,,,,,
1717,07/20/22 01:00:00  PM,6.471,,,,,
1718,07/20/22 01:15:00  PM,6.370,,,,,
1719,07/20/22 01:30:00  PM,6.370,,,,,
1720,07/20/22 01:45:00  PM,6.370,,,,,
1721,07/20/22 02:00:00  PM,6.370,,,,,
1722,07/20/22 02:15:00  PM,6.370,,,,,
1723,07/20/22 02:30:00  PM,6.370,,,,,
1724,07/20/22 02:45:00  PM,6.370,,,,,
1725,07/20/22 03:00:00  PM,6.370,,,,,
1726,07/20/22 03:15:00  PM,6.268,,,,,
1727,07/20/22 03:30:00  PM,6.268,,,,,
1728,07/20/22 03:45:00  PM,6.370,,,,,
1729,07/20/22 04:00:00  PM,6.268,,,,,
1730,07/20/22 04:15:00  PM,6.268,,,,,
1731,07/20/22 04:30:00  PM,6.268,,,,,
1732,07/20/22 04:45:00  PM,6.268,,,,,
1733,07/20/22 05:00:00  PM,6.166,,,,,
1734,07/20/22 05:15:00  PM,6.166,,,,,
1735,07/20/22 05:30:00  PM,6.166,,,,,
1736,07/20/22 05:45:00  PM,6.064,,,,,
1737,07/20/22 06:00:00  PM,6.064,,,,,
1738,07/20/22 06:15:00  PM,6.064,,,,,
1739,07/20/22 06:30:00  PM,5.962,,,,,
1740,07/20/22 06:45:00  PM,5.962,,,,,
1741,07/20/22 07:00:00  PM,5.962,,,,,
1742,07/20/22 07:15:00  PM,5.962,,,,,
1743,07/20/22 07:30:00  PM,5.962,,,,,
1744,07/20/22 07:45:00  PM,5.962,,,,,
1745,07/20/22 08:00:00  PM,5.962,,,,,
1746,07/20/22 08:15:00  PM,5.962,,,,,
1747,07/20/22 08:30:00  PM,5.962,,,,,
1748,07/20/22 08:45:00  PM,5.962,,,,,
1749,07/20/22 09:00:00  PM,5.860,,,,,
1750,07/20/22 09:15:00  PM,5.860,,,,,
1751,07/20/22 09:30:00  PM,5.757,,,,,
1752,07/20/22 09:45:00  PM,5.757,,,,,
1753,07/20/22 10:00:00  PM,5.757,,,,,
1754,07/20/22 10:15:00  PM,5.655,,,,,
1755,07/20/22 10:30:00  PM,5.655,,,,,
1756,07/20/22 10:45:00  PM,5.552,,,,,
1757,07/20/22 11:00:00  PM,5.552,,,,,
1758,07/20/22 11:15:00  PM,5.450,,,,,
1759,07/20/22 11:30:00  PM,5.347,,,,,
1760,07/20/22 11:45:00  PM,5.347,,,,,
1761,07/21/22 12:00:00  AM,5.244,,,,,
1762,07/21/22 12:15:00  AM,5.244,,,,,
1763,07/21/22 12:30:00  AM,5.141,,,,,
1764,07/21/22 12:45:00  AM,5.141,,,,,
1765,07/21/22 01:00:00  AM,5.141,,,,,
1766,07/21/22 01:15:00  AM,5.037,,,,,
1767,07/21/22 01:30:00  AM,5.037,,,,,
1768,07/21/22 01:45:00  AM,5.037,,,,,
1769,07/21/22 02:00:00  AM,4.934,,,,,
1770,07/21/22 02:15:00  AM,4.934,,,,,
1771,07/21/22 02:30:00  AM,4.934,,,,,
1772,07/21/22 02:45:00  AM,4.934,,,,,
1773,07/21/22 03:00:00  AM,4.934,,,,,
1774,07/21/22 03:15:00  AM,4.934,,,,,
1775,07/21/22 03:30:00  AM,4.934,,,,,
1776,07/21/22 03:45:00  AM,4.934,,,,,
1777,07/21/22 04:00:00  AM,5.037,,,,,
1778,07/21/22 04:15:00  AM,5.037,,,,,
1779,07/21/22 04:30:00  AM,5.037,,,,,
1780,07/21/22 04:45:00  AM,5.141,,,,,
1781,07/21/22 05:00:00  AM,5.037,,,,,
1782,07/21/22 05:15:00  AM,5.037,,,,,
1783,07/21/22 05:30:00  AM,5.037,,,,,
1784,07/21/22 05:45:00  AM,5.141,,,,,
1785,07/21/22 06:00:00  AM,5.141,,,,,
1786,07/21/22 06:15:00  AM,5.141,,,,,
1787,07/21/22 06:30:00  AM,5.141,,,,,
1788,07/21/22 06:45:00  AM,5.141,,,,,
1789,07/21/22 07:00:00  AM,5.141,,,,,
1790,07/21/22 07:15:00  AM,5.141,,,,,
1791,07/21/22 07:30:00  AM,5.244,,,,,
1792,07/21/22 07:45:00  AM,5.244,,,,,
1793,07/21/22 08:00:00  AM,5.347,,,,,
1794,07/21/22 08:15:00  AM,5.450,,,,,
1795,07/21/22 08:30:00  AM,5.450,,,,,
1796,07/21/22 08:45:00  AM,5.450,,,,,
1797,07/21/22 09:00:00  AM,5.450,,,,,
1798,07/21/22 09:15:00  AM,5.552,,,,,
1799,07/21/22 09:30:00  AM,5.757,,,,,
1800,07/21/22 09:45:00  AM,5.962,,,,,
1801,07/21/22 10:00:00  AM,6.268,,,,,
1802,07/21/22 10:15:00  AM,6.573,,,,,
1803,07/21/22 10:30:00  AM,6.775,,,,,
1804,07/21/22 10:45:00  AM,6.877,,,,,
1805,07/21/22 11:00:00  AM,7.079,,,,,
1806,07/21/22 11:15:00  AM,7.079,,,,,
1807,07/21/22 11:30:00  AM,7.179,,,,,
1808,07/21/22 11:45:00  AM,7.179,,,,,
1809,07/21/22 12:00:00  PM,7.179,,,,,
1810,07/21/22 12:15:00  PM,7.179,,,,,
1811,07/21/22 12:30:00  PM,7.179,,,,,
1812,07/21/22 12:45:00  PM,7.179,,,,,
1813,07/21/22 01:00:00  PM,7.079,,,,,
1814,07/21/22 01:15:00  PM,6.978,,,,,
1815,07/21/22 01:30:00  PM,6.978,,,,,
1816,07/21/22 01:45:00  PM,6.877,,,,,
1817,07/21/22 02:00:00  PM,6.877,,,,,
1818,07/21/22 02:15:00  PM,6.775,,,,,
1819,07/21/22 02:30:00  PM,6.775,,,,,
1820,07/21/22 02:45:00  PM,6.775,,,,,
1821,07/21/22 03:00:00  PM,6.674,,,,,
1822,07/21/22 03:15:00  PM,6.674,,,,,
1823,07/21/22 03:30:00  PM,6.674,,,,,
1824,07/21/22 03:45:00  PM,6.674,,,,,
1825,07/21/22 04:00:00  PM,6.573,,,,,
1826,07/21/22 04:15:00  PM,6.573,,,,,
1827,07/21/22 04:30:00  PM,6.471,,,,,
1828,07/21/22 04:45:00  PM,6.471,,,,,
1829,07/21/22 05:00:00  PM,6.471,,,,,
1830,07/21/22 05:15:00  PM,6.370,,,,,
1831,07/21/22 05:30:00  PM,6.370,,,,,
1832,07/21/22 05:45:00  PM,6.370,,,,,
1833,07/21/22 06:00:00  PM,6.370,,,,,
1834,07/21/22 06:15:00  PM,6.268,,,,,
1835,07/21/22 06:30:00  PM,6.268,,,,,
1836,07/21/22 06:45:00  PM,6.268,,,,,
1837,07/21/22 07:00:00  PM,6.268,,,,,
1838,07/21/22 07:15:00  PM,6.268,,,,,
1839,07/21/22 07:30:00  PM,6.268,,,,,
1840,07/21/22 07:45:00  PM,6.268,,,,,
1841,07/21/22 08:00:00  PM,6.166,,,,,
1842,07/21/22 08:15:00  PM,6.166,,,,,
1843,07/21/22 08:30:00  PM,6.166,,,,,
1844,07/21/22 08:45:00  PM,6.166,,,,,
1845,07/21/22 09:00:00  PM,6.166,,,,,
1846,07/21/22 09:15:00  PM,6.064,,,,,
1847,07/21/22 09:30:00  PM,6.064,,,,,
1848,07/21/22 09:45:00  PM,5.962,,,,,
1849,07/21/22 10:00:00  PM,5.962,,,,,
1850,07/21/22 10:15:00  PM,5.860,,,,,
1851,07/21/22 10:30:00  PM,5.757,,,,,
1852,07/21/22 10:45:00  PM,5.757,,,,,
1853,07/21/22 11:00:00  PM,5.655,,,,,
1854,07/21/22 11:15:00  PM,5.655,,,,,
1855,07/21/22 11:30:00  PM,5.552,,,,,
1856,07/21/22 11:45:00  PM,5.552,,,,,
1857,07/22/22 12:00:00  AM,5.450,,,,,
1858,07/22/22 12:15:00  AM,5.450,,,,,
1859,07/22/22 12:30:00  AM,5.347,,,,,
1860,07/22/22 12:45:00  AM,5.347,,,,,
1861,07/22/22 01:00:00  AM,5.244,,,,,
1862,07/22/22 01:15:00  AM,5.244,,,,,
1863,07/22/22 01:30:00  AM,5.244,,,,,
1864,07/22/22 01:45:00  AM,5.141,,,,,
1865,07/22/22 02:00:00  AM,5.141,,,,,
1866,07/22/22 02:15:00  AM,5.141,,,,,
1867,07/22/22 02:30:00  AM,5.141,,,,,
1868,07/22/22 02:45:00  AM,5.037,,,,,
1869,07/22/22 03:00:00  AM,5.037,,,,,
1870,07/22/22 03:15:00  AM,5.037,,,,,
1871,07/22/22 03:30:00  AM,5.037,,,,,
1872,07/22/22 03:45:00  AM,5.037,,,,,
1873,07/22/22 04:00:00  AM,4.934,,,,,
1874,07/22/22 04:15:00  AM,4.934,,,,,
1875,07/22/22 04:30:00  AM,4.934,,,,,
1876,07/22/22 04:45:00  AM,4.934,,,,,
1877,07/22/22 05:00:00  AM,4.831,,,,,
1878,07/22/22 05:15:00  AM,4.831,,,,,
1879,07/22/22 05:30:00  AM,4.831,,,,,
1880,07/22/22 05:45:00  AM,4.831,,,,,
1881,07/22/22 06:00:00  AM,4.727,,,,,
1882,07/22/22 06:15:00  AM,4.727,,,,,
1883,07/22/22 06:30:00  AM,4.727,,,,,
1884,07/22/22 06:45:00  AM,4.831,,,,,
1885,07/22/22 07:00:00  AM,4.831,,,,,
1886,07/22/22 07:15:00  AM,4.831,,,,,
1887,07/22/22 07:30:00  AM,4.831,,,,,
1888,07/22/22 07:45:00  AM,4.831,,,,,
1889,07/22/22 08:00:00  AM,4.831,,,,,
1890,07/22/22 08:15:00  AM,4.934,,,,,
1891,07/22/22 08:30:00  AM,4.934,,,,,
1892,07/22/22 08:45:00  AM,5.037,,,,,
1893,07/22/22 09:00:00  AM,5.037,,,,,
1894,07/22/22 09:15:00  AM,5.037,,,,,
1895,07/22/22 09:30:00  AM,5.037,,,,,
1896,07/22/22 09:45:00  AM,5.037,,,,,
1897,07/22/22 10:00:00  AM,5.037,,,,,
1898,07/22/22 10:15:00  AM,5.037,,,,,
1899,07/22/22 10:30:00  AM,5.141,,,,,
1900,07/22/22 10:45:00  AM,5.244,,,,,
1901,07/22/22 11:00:00  AM,5.244,,,,,
1902,07/22/22 11:15:00  AM,5.244,,,,,
1903,07/22/22 11:30:00  AM,5.244,,,,,
1904,07/22/22 11:45:00  AM,5.244,,,,,
1905,07/22/22 12:00:00  PM,5.244,,,,,
1906,07/22/22 12:15:00  PM,5.347,,,,,
1907,07/22/22 12:30:00  PM,5.347,,,,,
1908,07/22/22 12:45:00  PM,5.347,,,,,
1909,07/22/22 01:00:00  PM,5.347,,,,,
1910,07/22/22 01:15:00  PM,5.450,,,,,
1911,07/22/22 01:30:00  PM,5.552,,,,,
1912,07/22/22 01:45:00  PM,5.655,,,,,
1913,07/22/22 02:00:00  PM,5.757,,,,,
1914,07/22/22 02:15:00  PM,5.757,,,,,
1915,07/22/22 02:30:00  PM,5.757,,,,,
1916,07/22/22 02:45:00  PM,5.860,,,,,
1917,07/22/22 03:00:00  PM,5.860,,,,,
1918,07/22/22 03:15:00  PM,5.860,,,,,
1919,07/22/22 03:30:00  PM,5.962,,,,,
1920,07/22/22 03:45:00  PM,6.064,,,,,
1921,07/22/22 04:00:00  PM,6.064,,,,,
1922,07/22/22 04:15:00  PM,6.064,,,,,
1923,07/22/22 04:30:00  PM,6.064,,,,,
1924,07/22/22 04:45:00  PM,6.166,,,,,
1925,07/22/22 05:00:00  PM,6.268,,,,,
1926,07/22/22 05:15:00  PM,6.370,,,,,
1927,07/22/22 05:30:00  PM,6.471,,,,,
1928,07/22/22 05:45:00  PM,6.573,,,,,
1929,07/22/22 06:00:00  PM,6.573,,,,,
1930,07/22/22 06:15:00  PM,6.674,,,,,
1931,07/22/22 06:30:00  PM,6.674,,,,,
1932,07/22/22 06:45:00  PM,6.674,,,,,
1933,07/22/22 07:00:00  PM,6.674,,,,,
1934,07/22/22 07:15:00  PM,6.573,,,,,
1935,07/22/22 07:30:00  PM,6.471,,,,,
1936,07/22/22 07:45:00  PM,6.370,,,,,
1937,07/22/22 08:00:00  PM,6.370,,,,,
1938,07/22/22 08:15:00  PM,6.268,,,,,
1939,07/22/22 08:30:00  PM,6.268,,,,,
1940,07/22/22 08:45:00  PM,6.166,,,,,
1941,07/22/22 09:00:00  PM,6.166,,,,,
1942,07/22/22 09:15:00  PM,6.064,,,,,
1943,07/22/22 09:30:00  PM,6.064,,,,,
1944,07/22/22 09:45:00  PM,5.962,,,,,
1945,07/22/22 10:00:00  PM,5.860,,,,,
1946,07/22/22 10:15:00  PM,5.860,,,,,
1947,07/22/22 10:30:00  PM,5.757,,,,,
1948,07/22/22 10:45:00  PM,5.655,,,,,
1949,07/22/22 11:00:00  PM,5.655,,,,,
1950,07/22/22 11:15:00  PM,5.552,,,,,
1951,07/22/22 11:30:00  PM,5.450,,,,,
1952,07/22/22 11:45:00  PM,5.450,,,,,
1953,07/23/22 12:00:00  AM,5.347,,,,,
1954,07/23/22 12:15:00  AM,5.244,,,,,
1955,07/23/22 12:30:00  AM,5.244,,,,,
1956,07/23/22 12:45:00  AM,5.244,,,,,
1957,07/23/22 01:00:00  AM,5.141,,,,,
1958,07/23/22 01:15:00  AM,5.141,,,,,
1959,07/23/22 01:30:00  AM,5.037,,,,,
1960,07/23/22 01:45:00  AM,5.037,,,,,
1961,07/23/22 02:00:00  AM,5.037,,,,,
1962,07/23/22 02:15:00  AM,5.037,,,,,
1963,07/23/22 02:30:00  AM,4.934,,,,,
1964,07/23/22 02:45:00  AM,4.934,,,,,
1965,07/23/22 03:00:00  AM,4.934,,,,,
1966,07/23/22 03:15:00  AM,4.831,,,,,
1967,07/23/22 03:30:00  AM,4.831,,,,,
1968,07/23/22 03:45:00  AM,4.831,,,,,
1969,07/23/22 04:00:00  AM,4.831,,,,,
1970,07/23/22 04:15:00  AM,4.831,,,,,
1971,07/23/22 04:30:00  AM,4.831,,,,,
1972,07/23/22 04:45:00  AM,4.831,,,,,
1973,07/23/22 05:00:00  AM,4.831,,,,,
1974,07/23/22 05:15:00  AM,4.831,,,,,
1975,07/23/22 05:30:00  AM,4.831,,,,,
1976,07/23/22 05:45:00  AM,4.831,,,,,
1977,07/23/22 06:00:00  AM,4.934,,,,,
1978,07/23/22 06:15:00  AM,4.934,,,,,
1979,07/23/22 06:30:00  AM,4.934,,,,,
1980,07/23/22 06:45:00  AM,5.037,,,,,
1981,07/23/22 07:00:00  AM,5.037,,,,,
1982,07/23/22 07:15:00  AM,5.037,,,,,
1983,07/23/22 07:30:00  AM,5.141,,,,,
1984,07/23/22 07:45:00  AM,5.141,,,,,
1985,07/23/22 08:00:00  AM,5.141,,,,,
1986,07/23/22 08:15:00  AM,5.141,,,,,
1987,07/23/22 08:30:00  AM,5.244,,,,,
1988,07/23/22 08:45:00  AM,5.244,,,,,
1989,07/23/22 09:00:00  AM,5.347,,,,,
1990,07/23/22 09:15:00  AM,5.347,,,,,
1991,07/23/22 09:30:00  AM,5.450,,,,,
1992,07/23/22 09:45:00  AM,5.450,,,,,
1993,07/23/22 10:00:00  AM,5.552,,,,,
1994,07/23/22 10:15:00  AM,5.757,,,,,
1995,07/23/22 10:30:00  AM,5.757,,,,,
1996,07/23/22 10:45:00  AM,5.860,,,,,
1997,07/23/22 11:00:00  AM,5.962,,,,,
1998,07/23/22 11:15:00  AM,5.962,,,,,
1999,07/23/22 11:30:00  AM,6.064,,,,,
2000,07/23/22 11:45:00  AM,6.166,,,,,
2001,07/23/22 12:00:00  PM,6.268,,,,,
2002,07/23/22 12:15:00  PM,6.370,,,,,
2003,07/23/22 12:30:00  PM,6.471,,,,,
2004,07/23/22 12:45:00  PM,6.573,,,,,
2005,07/23/22 01:00:00  PM,6.674,,,,,
2006,07/23/22 01:15:00  PM,6.674,,,,,
2007,07/23/22 01:30:00  PM,6.775,,,,,
2008,07/23/22 01:45:00  PM,6.775,,,,,
2009,07/23/22 02:00:00  PM,6.775,,,,,
2010,07/23/22 02:15:00  PM,6.775,,,,,
2011,07/23/22 02:30:00  PM,6.877,,,,,
2012,07/23/22 02:45:00  PM,6.877,,,,,
2013,07/23/22 03:00:00  PM,6.877,,,,,
2014,07/23/22 03:15:00  PM,6.978,,,,,
2015,07/23/22 03:30:00  PM,7.079,,,,,
2016,07/23/22 03:45:00  PM,7.079,,,,,
2017,07/23/22 04:00:00  PM,7.179,,,,,
2018,07/23/22 04:15:00  PM,7.280,,,,,
2019,07/23/22 04:30:00  PM,7.381,,,,,
2020,07/23/22 04:45:00  PM,7.481,,,,,
2021,07/23/22 05:00:00  PM,7.481,,,,,
2022,07/23/22 05:15:00  PM,7.481,,,,,
2023,07/23/22 05:30:00  PM,7.481,,,,,
2024,07/23/22 05:45:00  PM,7.381,,,,,
2025,07/23/22 06:00:00  PM,7.381,,,,,
2026,07/23/22 06:15:00  PM,7.381,,,,,
2027,07/23/22 06:30:00  PM,7.280,,,,,
2028,07/23/22 06:45:00  PM,7.280,,,,,
2029,07/23/22 07:00:00  PM,7.280,,,,,
2030,07/23/22 07:15:00  PM,7.280,,,,,
2031,07/23/22 07:30:00  PM,7.179,,,,,
2032,07/23/22 07:45:00  PM,7.179,,,,,
2033,07/23/22 08:00:00  PM,7.179,,,,,
2034,07/23/22 08:15:00  PM,7.179,,,,,
2035,07/23/22 08:30:00  PM,7.079,,,,,
2036,07/23/22 08:45:00  PM,7.079,,,,,
2037,07/23/22 09:00:00  PM,7.079,,,,,
2038,07/23/22 09:15:00  PM,7.079,,,,,
2039,07/23/22 09:30:00  PM,7.079,,,,,
2040,07/23/22 09:45:00  PM,6.978,,,,,
2041,07/23/22 10:00:00  PM,6.877,,,,,
2042,07/23/22 10:15:00  PM,6.877,,,,,
2043,07/23/22 10:30:00  PM,6.775,,,,,
2044,07/23/22 10:45:00  PM,6.775,,,,,
2045,07/23/22 11:00:00  PM,6.775,,,,,
2046,07/23/22 11:15:00  PM,6.674,,,,,
2047,07/23/22 11:30:00  PM,6.674,,,,,
2048,07/23/22 11:45:00  PM,6.573,,,,,
2049,07/24/22 12:00:00  AM,6.471,,,,,
2050,07/24/22 12:15:00  AM,6.370,,,,,
2051,07/24/22 12:30:00  AM,6.370,,,,,
2052,07/24/22 12:45:00  AM,6.268,,,,,
2053,07/24/22 01:00:00  AM,6.268,,,,,
2054,07/24/22 01:15:00  AM,6.166,,,,,
2055,07/24/22 01:30:00  AM,6.166,,,,,
2056,07/24/22 01:45:00  AM,6.064,,,,,
2057,07/24/22 02:00:00  AM,6.064,,,,,
2058,07/24/22 02:15:00  AM,5.962,,,,,
2059,07/24/22 02:30:00  AM,5.962,,,,,
2060,07/24/22 02:45:00  AM,5.860,,,,,
2061,07/24/22 03:00:00  AM,5.860,,,,,
2062,07/24/22 03:15:00  AM,5.757,,,,,
2063,07/24/22 03:30:00  AM,5.757,,,,,
