"Plot Title: DRYAS_13C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422515, SEN S/N: 20422515, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20422515)","Host Connected (LGR S/N: 20422515)","Stopped (LGR S/N: 20422515)","End Of File (LGR S/N: 20422515)"
381,07/10/22 02:00:00  PM,7.179,,,,
382,07/10/22 02:30:00  PM,7.280,,,,
383,07/10/22 03:00:00  PM,7.280,,,,
384,07/10/22 03:30:00  PM,7.582,,,,
385,07/10/22 04:00:00  PM,7.983,,,,
386,07/10/22 04:30:00  PM,8.481,,,,
387,07/10/22 05:00:00  PM,8.581,,,,
388,07/10/22 05:30:00  PM,8.382,,,,
389,07/10/22 06:00:00  PM,8.082,,,,
390,07/10/22 06:30:00  PM,7.782,,,,
391,07/10/22 07:00:00  PM,7.481,,,,
392,07/10/22 07:30:00  PM,7.179,,,,
393,07/10/22 08:00:00  PM,6.978,,,,
394,07/10/22 08:30:00  PM,6.978,,,,
395,07/10/22 09:00:00  PM,6.877,,,,
396,07/10/22 09:30:00  PM,6.775,,,,
397,07/10/22 10:00:00  PM,6.573,,,,
398,07/10/22 10:30:00  PM,6.370,,,,
399,07/10/22 11:00:00  PM,6.166,,,,
400,07/10/22 11:30:00  PM,6.064,,,,
401,07/11/22 12:00:00  AM,5.962,,,,
402,07/11/22 12:30:00  AM,5.860,,,,
403,07/11/22 01:00:00  AM,5.757,,,,
404,07/11/22 01:30:00  AM,5.655,,,,
405,07/11/22 02:00:00  AM,5.552,,,,
406,07/11/22 02:30:00  AM,5.552,,,,
407,07/11/22 03:00:00  AM,5.552,,,,
408,07/11/22 03:30:00  AM,5.655,,,,
409,07/11/22 04:00:00  AM,5.655,,,,
410,07/11/22 04:30:00  AM,5.757,,,,
411,07/11/22 05:00:00  AM,5.962,,,,
412,07/11/22 05:30:00  AM,6.064,,,,
413,07/11/22 06:00:00  AM,6.166,,,,
414,07/11/22 06:30:00  AM,6.166,,,,
415,07/11/22 07:00:00  AM,6.268,,,,
416,07/11/22 07:30:00  AM,6.573,,,,
417,07/11/22 08:00:00  AM,6.978,,,,
418,07/11/22 08:30:00  AM,7.179,,,,
419,07/11/22 09:00:00  AM,7.381,,,,
420,07/11/22 09:30:00  AM,7.682,,,,
421,07/11/22 10:00:00  AM,7.983,,,,
422,07/11/22 10:30:00  AM,8.382,,,,
423,07/11/22 11:00:00  AM,8.680,,,,
424,07/11/22 11:30:00  AM,9.077,,,,
425,07/11/22 12:00:00  PM,9.373,,,,
426,07/11/22 12:30:00  PM,9.571,,,,
427,07/11/22 01:00:00  PM,9.866,,,,
428,07/11/22 01:30:00  PM,10.161,,,,
429,07/11/22 02:00:00  PM,10.259,,,,
430,07/11/22 02:30:00  PM,10.455,,,,
