"Plot Title: MEAD_4C"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10337436, SEN S/N: 10337436)","Good Battery (LGR S/N: 10337436)","Coupler Attached (LGR S/N: 10337436)","Host Connected (LGR S/N: 10337436)","Stopped (LGR S/N: 10337436)","End Of File (LGR S/N: 10337436)"
484,07/05/22 02:45:00  PM,20.234,,,,,
485,07/05/22 03:00:00  PM,19.758,,,,,
486,07/05/22 03:15:00  PM,18.806,,,,,
487,07/05/22 03:30:00  PM,18.806,,,,,
488,07/05/22 03:45:00  PM,16.141,,,,,
489,07/05/22 04:00:00  PM,13.750,,,,,
490,07/05/22 04:15:00  PM,14.325,,,,,
491,07/05/22 04:30:00  PM,14.613,,,,,
492,07/05/22 04:45:00  PM,15.760,,,,,
493,07/05/22 05:00:00  PM,14.038,,,,,
494,07/05/22 05:15:00  PM,13.173,,,,,
495,07/05/22 05:30:00  PM,12.497,,,,,
