"Plot Title: GlaucGull South 0.5 + 3.9 Soil"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9725070, SEN S/N: 9725070)","Temp, °C (LGR S/N: 9725070, SEN S/N: 9725070)","Batt, V (LGR S/N: 9725070, SEN S/N: 9725070)","Coupler Detached (LGR S/N: 9725070)","Coupler Attached (LGR S/N: 9725070)","Stopped (LGR S/N: 9725070)","End Of File (LGR S/N: 9725070)"
4131,02/06/22 01:00:00  PM,-28.086,-27.398,3.21,,,,
4132,02/06/22 02:00:00  PM,-31.478,-27.398,3.21,,,,
4133,02/06/22 03:00:00  PM,-32.983,-27.337,3.21,,,,
4134,02/06/22 04:00:00  PM,-35.100,-27.460,3.21,,,,
4135,02/06/22 05:00:00  PM,-32.751,-27.460,3.21,,,,
4136,02/06/22 06:00:00  PM,-31.045,-27.460,3.21,,,,
4137,02/06/22 07:00:00  PM,-33.218,-27.522,3.21,,,,
4138,02/06/22 08:00:00  PM,-31.188,-27.522,3.21,,,,
4139,02/06/22 09:00:00  PM,-31.478,-27.522,3.19,,,,
4140,02/06/22 10:00:00  PM,-29.121,-27.584,3.21,,,,
4141,02/06/22 11:00:00  PM,-30.063,-27.584,3.21,,,,
4142,02/07/22 12:00:00  AM,-26.371,-27.646,3.21,,,,
4143,02/07/22 01:00:00  AM,-26.970,-27.646,3.22,,,,
4144,02/07/22 02:00:00  AM,-28.792,-27.522,3.22,,,,
4145,02/07/22 03:00:00  AM,-24.160,-27.398,3.22,,,,
4146,02/07/22 04:00:00  AM,-24.214,-27.337,3.24,,,,
4147,02/07/22 05:00:00  AM,-27.460,-26.849,3.24,,,,
4148,02/07/22 06:00:00  AM,-29.790,-26.609,3.24,,,,
4149,02/07/22 07:00:00  AM,-29.453,-26.609,3.24,,,,
4150,02/07/22 08:00:00  AM,-29.320,-26.669,3.24,,,,
4151,02/07/22 09:00:00  AM,-26.077,-26.789,3.24,,,,
4152,02/07/22 10:00:00  AM,-26.789,-26.849,3.24,,,,
4153,02/07/22 11:00:00  AM,-26.371,-26.849,3.24,,,,
4154,02/07/22 12:00:00  PM,-27.522,-26.849,3.22,,,,
4155,02/07/22 01:00:00  PM,-25.556,-26.729,3.24,,,,
4156,02/07/22 02:00:00  PM,-27.646,-26.609,3.24,,,,
4157,02/07/22 03:00:00  PM,-29.655,-26.490,3.24,,,,
4158,02/07/22 04:00:00  PM,-28.858,-26.490,3.24,,,,
4159,02/07/22 05:00:00  PM,-28.858,-26.490,3.24,,,,
4160,02/07/22 06:00:00  PM,-28.086,-26.550,3.22,,,,
4161,02/07/22 07:00:00  PM,-29.722,-26.609,3.22,,,,
4162,02/07/22 08:00:00  PM,-28.598,-26.669,3.22,,,,
4163,02/07/22 09:00:00  PM,-27.833,-26.669,3.22,,,,
4164,02/07/22 10:00:00  PM,-27.896,-26.729,3.22,,,,
4165,02/07/22 11:00:00  PM,-24.269,-26.669,3.24,,,,
4166,02/08/22 12:00:00  AM,-31.188,-26.609,3.22,,,,
4167,02/08/22 01:00:00  AM,-27.522,-26.550,3.24,,,,
4168,02/08/22 02:00:00  AM,-30.690,-26.490,3.22,,,,
4169,02/08/22 03:00:00  AM,-26.789,-26.490,3.24,,,,
4170,02/08/22 04:00:00  AM,-27.708,-26.312,3.24,,,,
4171,02/08/22 05:00:00  AM,-28.533,-25.902,3.24,,,,
4172,02/08/22 06:00:00  AM,-26.253,-25.728,3.24,,,,
4173,02/08/22 07:00:00  AM,-25.786,-25.441,3.26,,,,
4174,02/08/22 08:00:00  AM,-26.019,-25.157,3.26,,,,
4175,02/08/22 09:00:00  AM,-25.556,-24.932,3.26,,,,
4176,02/08/22 10:00:00  AM,-25.327,-24.765,3.26,,,,
4177,02/08/22 11:00:00  AM,-24.543,-24.654,3.26,,,,
4178,02/08/22 12:00:00  PM,-24.488,-24.543,3.26,,,,
4179,02/08/22 01:00:00  PM,-24.214,-24.433,3.27,,,,
4180,02/08/22 02:00:00  PM,-24.323,-24.323,3.27,,,,
4181,02/08/22 03:00:00  PM,-23.621,-24.269,3.27,,,,
4182,02/08/22 04:00:00  PM,-23.568,-24.269,3.27,,,,
4183,02/08/22 05:00:00  PM,-24.214,-24.323,3.26,,,,
4184,02/08/22 06:00:00  PM,-24.323,-24.488,3.26,,,,
4185,02/08/22 07:00:00  PM,-24.214,-24.765,3.26,,,,
4186,02/08/22 08:00:00  PM,-26.970,-25.101,3.26,,,,
4187,02/08/22 09:00:00  PM,-27.959,-25.214,3.24,,,,
4188,02/08/22 10:00:00  PM,-24.765,-25.270,3.24,,,,
4189,02/08/22 11:00:00  PM,-24.269,-25.441,3.24,,,,
4190,02/09/22 12:00:00  AM,-26.194,-25.556,3.24,,,,
4191,02/09/22 01:00:00  AM,-23.621,-25.556,3.26,,,,
4192,02/09/22 02:00:00  AM,-24.214,-25.556,3.24,,,,
4193,02/09/22 03:00:00  AM,-28.022,-25.556,3.24,,,,
4194,02/09/22 04:00:00  AM,-25.844,-25.498,3.26,,,,
4195,02/09/22 05:00:00  AM,-25.556,-25.441,3.26,,,,
4196,02/09/22 06:00:00  AM,-22.781,-25.327,3.26,,,,
4197,02/09/22 07:00:00  AM,-29.927,-25.270,3.26,,,,
4198,02/09/22 08:00:00  AM,-24.876,-25.270,3.26,,,,
4199,02/09/22 09:00:00  AM,-28.404,-25.327,3.24,,,,
4200,02/09/22 10:00:00  AM,-27.522,-25.441,3.24,,,,
4201,02/09/22 11:00:00  AM,-25.214,-25.613,3.24,,,,
4202,02/09/22 12:00:00  PM,-26.077,-25.786,3.24,,,,
4203,02/09/22 01:00:00  PM,-30.619,-25.902,3.24,,,,
4204,02/09/22 02:00:00  PM,-25.844,-25.960,3.24,,,,
4205,02/09/22 03:00:00  PM,-26.194,-26.077,3.24,,,,
4206,02/09/22 04:00:00  PM,-27.771,-26.136,3.22,,,,
4207,02/09/22 05:00:00  PM,-29.320,-26.253,3.22,,,,
4208,02/09/22 06:00:00  PM,-28.086,-26.371,3.22,,,,
4209,02/09/22 07:00:00  PM,-26.609,-26.431,3.24,,,,
4210,02/09/22 08:00:00  PM,-29.386,-26.431,3.22,,,,
4211,02/09/22 09:00:00  PM,-27.896,-26.490,3.22,,,,
4212,02/09/22 10:00:00  PM,-28.533,-26.550,3.22,,,,
4213,02/09/22 11:00:00  PM,-28.727,-26.550,3.22,,,,
4214,02/10/22 12:00:00  AM,-28.858,-26.609,3.22,,,,
4215,02/10/22 01:00:00  AM,-31.405,-26.669,3.22,,,,
4216,02/10/22 02:00:00  AM,-29.995,-26.729,3.22,,,,
4217,02/10/22 03:00:00  AM,-32.674,-26.609,3.22,,,,
4218,02/10/22 04:00:00  AM,-32.219,-26.550,3.21,,,,
4219,02/10/22 05:00:00  AM,-31.698,-26.550,3.21,,,,
4220,02/10/22 06:00:00  AM,-32.828,-26.609,3.21,,,,
4221,02/10/22 07:00:00  AM,-29.253,-26.729,3.21,,,,
4222,02/10/22 08:00:00  AM,-31.772,-26.789,3.21,,,,
4223,02/10/22 09:00:00  AM,-31.772,-26.910,3.21,,,,
4224,02/10/22 10:00:00  AM,-30.409,-26.910,3.21,,,,
4225,02/10/22 11:00:00  AM,-27.398,-26.669,3.22,,,,
4226,02/10/22 12:00:00  PM,-26.490,-26.431,3.22,,,,
4227,02/10/22 01:00:00  PM,-28.213,-26.371,3.22,,,,
4228,02/10/22 02:00:00  PM,-27.337,-26.312,3.22,,,,
4229,02/10/22 03:00:00  PM,-30.831,-26.490,3.22,,,,
4230,02/10/22 04:00:00  PM,-32.143,-26.669,3.21,,,,
4231,02/10/22 05:00:00  PM,-29.858,-26.669,3.22,,,,
4232,02/10/22 06:00:00  PM,-31.624,-26.609,3.22,,,,
4233,02/10/22 07:00:00  PM,-30.201,-26.431,3.22,,,,
4234,02/10/22 08:00:00  PM,-30.973,-26.312,3.22,,,,
4235,02/10/22 09:00:00  PM,-30.902,-26.371,3.22,,,,
4236,02/10/22 10:00:00  PM,-30.690,-26.550,3.21,,,,
4237,02/10/22 11:00:00  PM,-31.772,-26.789,3.21,,,,
4238,02/11/22 12:00:00  AM,-30.760,-26.970,3.21,,,,
4239,02/11/22 01:00:00  AM,-29.386,-27.153,3.21,,,,
4240,02/11/22 02:00:00  AM,-30.479,-27.214,3.21,,,,
4241,02/11/22 03:00:00  AM,-30.340,-27.214,3.21,,,,
4242,02/11/22 04:00:00  AM,-33.454,-27.275,3.21,,,,
4243,02/11/22 05:00:00  AM,-32.219,-27.337,3.21,,,,
4244,02/11/22 06:00:00  AM,-30.063,-27.398,3.21,,,,
4245,02/11/22 07:00:00  AM,-31.845,-27.460,3.21,,,,
4246,02/11/22 08:00:00  AM,-32.521,-27.522,3.21,,,,
4247,02/11/22 09:00:00  AM,-32.598,-27.584,3.21,,,,
4248,02/11/22 10:00:00  AM,-34.262,-27.646,3.19,,,,
4249,02/11/22 11:00:00  AM,-33.614,-27.708,3.19,,,,
4250,02/11/22 12:00:00  PM,-34.017,-27.833,3.19,,,,
4251,02/11/22 01:00:00  PM,-34.761,-27.896,3.19,,,,
4252,02/11/22 02:00:00  PM,-32.069,-27.896,3.19,,,,
4253,02/11/22 03:00:00  PM,-30.690,-27.833,3.19,,,,
4254,02/11/22 04:00:00  PM,-31.772,-27.833,3.19,,,,
4255,02/11/22 05:00:00  PM,-30.132,-27.771,3.19,,,,
4256,02/11/22 06:00:00  PM,-31.405,-27.833,3.21,,,,
4257,02/11/22 07:00:00  PM,-31.188,-27.959,3.21,,,,
4258,02/11/22 08:00:00  PM,-30.549,-28.022,3.21,,,,
4259,02/11/22 09:00:00  PM,-35.271,-28.086,3.19,,,,
4260,02/11/22 10:00:00  PM,-34.098,-28.086,3.19,,,,
4261,02/11/22 11:00:00  PM,-33.061,-28.086,3.19,,,,
4262,02/12/22 12:00:00  AM,-35.357,-28.213,3.19,,,,
4263,02/12/22 01:00:00  AM,-36.691,-28.276,3.19,,,,
4264,02/12/22 02:00:00  AM,-35.970,-28.340,3.19,,,,
4265,02/12/22 03:00:00  AM,-36.418,-28.469,3.18,,,,
4266,02/12/22 04:00:00  AM,-34.262,-28.469,3.18,,,,
4267,02/12/22 05:00:00  AM,-32.674,-28.533,3.19,,,,
4268,02/12/22 06:00:00  AM,-30.479,-28.469,3.19,,,,
4269,02/12/22 07:00:00  AM,-33.296,-28.404,3.18,,,,
4270,02/12/22 08:00:00  AM,-35.357,-28.469,3.18,,,,
4271,02/12/22 09:00:00  AM,-34.593,-28.469,3.19,,,,
4272,02/12/22 10:00:00  AM,-34.677,-28.533,3.19,,,,
4273,02/12/22 11:00:00  AM,-36.876,-28.598,3.18,,,,
4274,02/12/22 12:00:00  PM,-36.691,-28.662,3.18,,,,
4275,02/12/22 01:00:00  PM,-31.551,-28.598,3.18,,,,
4276,02/12/22 02:00:00  PM,-33.534,-28.598,3.19,,,,
4277,02/12/22 03:00:00  PM,-30.409,-28.533,3.19,,,,
4278,02/12/22 04:00:00  PM,-29.520,-28.404,3.19,,,,
4279,02/12/22 05:00:00  PM,-32.906,-28.340,3.19,,,,
4280,02/12/22 06:00:00  PM,-30.619,-28.276,3.19,,,,
4281,02/12/22 07:00:00  PM,-30.760,-28.213,3.19,,,,
4282,02/12/22 08:00:00  PM,-31.188,-28.086,3.21,,,,
4283,02/12/22 09:00:00  PM,-32.369,-27.833,3.21,,,,
4284,02/12/22 10:00:00  PM,-33.855,-27.896,3.19,,,,
4285,02/12/22 11:00:00  PM,-32.294,-27.896,3.19,,,,
4286,02/13/22 12:00:00  AM,-31.994,-27.833,3.19,,,,
4287,02/13/22 01:00:00  AM,-31.698,-27.833,3.21,,,,
4288,02/13/22 02:00:00  AM,-33.694,-28.022,3.19,,,,
4289,02/13/22 03:00:00  AM,-32.674,-28.149,3.19,,,,
4290,02/13/22 04:00:00  AM,-32.069,-28.213,3.19,,,,
4291,02/13/22 05:00:00  AM,-29.858,-28.213,3.21,,,,
4292,02/13/22 06:00:00  AM,-35.015,-28.213,3.19,,,,
4293,02/13/22 07:00:00  AM,-33.139,-28.213,3.19,,,,
4294,02/13/22 08:00:00  AM,-32.828,-28.149,3.19,,,,
4295,02/13/22 09:00:00  AM,-33.534,-28.149,3.19,,,,
4296,02/13/22 10:00:00  AM,-31.624,-28.213,3.19,,,,
4297,02/13/22 11:00:00  AM,-31.117,-28.213,3.19,,,,
4298,02/13/22 12:00:00  PM,-36.059,-28.213,3.19,,,,
4299,02/13/22 01:00:00  PM,-33.614,-28.276,3.19,,,,
4300,02/13/22 02:00:00  PM,-31.117,-28.340,3.19,,,,
4301,02/13/22 03:00:00  PM,-36.059,-28.340,3.19,,,,
4302,02/13/22 04:00:00  PM,-33.375,-28.276,3.19,,,,
4303,02/13/22 05:00:00  PM,-36.509,-28.276,3.19,,,,
4304,02/13/22 06:00:00  PM,-32.521,-28.340,3.19,,,,
4305,02/13/22 07:00:00  PM,-33.218,-28.340,3.18,,,,
4306,02/13/22 08:00:00  PM,-32.598,-28.340,3.19,,,,
4307,02/13/22 09:00:00  PM,-34.761,-28.340,3.19,,,,
4308,02/13/22 10:00:00  PM,-31.045,-28.340,3.19,,,,
4309,02/13/22 11:00:00  PM,-31.405,-28.340,3.19,,,,
4310,02/14/22 12:00:00  AM,-33.061,-28.404,3.19,,,,
4311,02/14/22 01:00:00  AM,-34.345,-28.404,3.19,,,,
4312,02/14/22 02:00:00  AM,-33.061,-28.340,3.19,,,,
4313,02/14/22 03:00:00  AM,-30.760,-28.276,3.19,,,,
4314,02/14/22 04:00:00  AM,-31.624,-28.213,3.19,,,,
4315,02/14/22 05:00:00  AM,-34.017,-28.086,3.19,,,,
4316,02/14/22 06:00:00  AM,-30.619,-27.959,3.19,,,,
4317,02/14/22 07:00:00  AM,-34.345,-27.959,3.19,,,,
4318,02/14/22 08:00:00  AM,-32.983,-27.959,3.21,,,,
4319,02/14/22 09:00:00  AM,-32.143,-27.771,3.21,,,,
4320,02/14/22 10:00:00  AM,-28.469,-27.584,3.21,,,,
4321,02/14/22 11:00:00  AM,-30.760,-27.522,3.21,,,,
4322,02/14/22 12:00:00  PM,-31.478,-27.522,3.21,,,,
4323,02/14/22 01:00:00  PM,-29.722,-27.646,3.21,,,,
4324,02/14/22 02:00:00  PM,-30.549,-27.771,3.21,,,,
4325,02/14/22 03:00:00  PM,-34.017,-27.896,3.21,,,,
4326,02/14/22 04:00:00  PM,-29.587,-27.959,3.21,,,,
4327,02/14/22 05:00:00  PM,-30.063,-28.086,3.21,,,,
4328,02/14/22 06:00:00  PM,-30.409,-28.086,3.21,,,,
4329,02/14/22 07:00:00  PM,-32.219,-28.086,3.21,,,,
4330,02/14/22 08:00:00  PM,-33.614,-28.086,3.21,,,,
4331,02/14/22 09:00:00  PM,-31.045,-28.086,3.21,,,,
4332,02/14/22 10:00:00  PM,-32.674,-28.022,3.21,,,,
4333,02/14/22 11:00:00  PM,-28.533,-27.959,3.21,,,,
4334,02/15/22 12:00:00  AM,-29.253,-27.896,3.21,,,,
4335,02/15/22 01:00:00  AM,-29.253,-27.833,3.21,,,,
4336,02/15/22 02:00:00  AM,-29.253,-27.896,3.21,,,,
4337,02/15/22 03:00:00  AM,-28.533,-27.959,3.22,,,,
4338,02/15/22 04:00:00  AM,-30.340,-27.833,3.22,,,,
4339,02/15/22 05:00:00  AM,-28.022,-27.833,3.22,,,,
4340,02/15/22 06:00:00  AM,-29.320,-27.646,3.22,,,,
4341,02/15/22 07:00:00  AM,-27.646,-27.337,3.22,,,,
4342,02/15/22 08:00:00  AM,-27.833,-27.153,3.22,,,,
4343,02/15/22 09:00:00  AM,-27.959,-27.092,3.22,,,,
4344,02/15/22 10:00:00  AM,-29.253,-27.214,3.22,,,,
4345,02/15/22 11:00:00  AM,-31.333,-27.337,3.22,,,,
4346,02/15/22 12:00:00  PM,-28.727,-27.522,3.22,,,,
4347,02/15/22 01:00:00  PM,-29.790,-27.708,3.22,,,,
4348,02/15/22 02:00:00  PM,-28.213,-27.896,3.21,,,,
4349,02/15/22 03:00:00  PM,-29.320,-28.022,3.22,,,,
4350,02/15/22 04:00:00  PM,-29.453,-28.022,3.22,,,,
4351,02/15/22 05:00:00  PM,-28.533,-28.022,3.22,,,,
4352,02/15/22 06:00:00  PM,-29.790,-28.022,3.21,,,,
4353,02/15/22 07:00:00  PM,-32.069,-28.086,3.21,,,,
4354,02/15/22 08:00:00  PM,-29.121,-28.149,3.21,,,,
4355,02/15/22 09:00:00  PM,-32.069,-28.213,3.21,,,,
4356,02/15/22 10:00:00  PM,-29.655,-28.213,3.21,,,,
4357,02/15/22 11:00:00  PM,-29.386,-28.213,3.21,,,,
4358,02/16/22 12:00:00  AM,-30.973,-28.276,3.21,,,,
4359,02/16/22 01:00:00  AM,-29.055,-28.149,3.21,,,,
4360,02/16/22 02:00:00  AM,-30.549,-27.959,3.21,,,,
4361,02/16/22 03:00:00  AM,-35.793,-27.959,3.21,,,,
4362,02/16/22 04:00:00  AM,-29.927,-27.833,3.21,,,,
4363,02/16/22 05:00:00  AM,-30.760,-27.584,3.21,,,,
4364,02/16/22 06:00:00  AM,-30.831,-27.522,3.21,,,,
4365,02/16/22 07:00:00  AM,-28.989,-27.460,3.21,,,,
4366,02/16/22 08:00:00  AM,-31.117,-27.460,3.22,,,,
4367,02/16/22 09:00:00  AM,-28.404,-27.398,3.22,,,,
4368,02/16/22 10:00:00  AM,-28.469,-27.398,3.22,,,,
4369,02/16/22 11:00:00  AM,-28.989,-27.275,3.22,,,,
4370,02/16/22 12:00:00  PM,-28.858,-27.214,3.22,,,,
4371,02/16/22 01:00:00  PM,-26.609,-27.031,3.22,,,,
4372,02/16/22 02:00:00  PM,-30.619,-26.970,3.22,,,,
4373,02/16/22 03:00:00  PM,-26.253,-26.970,3.24,,,,
4374,02/16/22 04:00:00  PM,-30.479,-27.153,3.22,,,,
4375,02/16/22 05:00:00  PM,-30.479,-27.337,3.22,,,,
4376,02/16/22 06:00:00  PM,-31.045,-27.460,3.22,,,,
4377,02/16/22 07:00:00  PM,-26.970,-27.584,3.22,,,,
4378,02/16/22 08:00:00  PM,-33.855,-27.646,3.21,,,,
4379,02/16/22 09:00:00  PM,-29.655,-27.708,3.21,,,,
4380,02/16/22 10:00:00  PM,-27.153,-27.771,3.21,,,,
4381,02/16/22 11:00:00  PM,-31.117,-27.771,3.21,,,,
4382,02/17/22 12:00:00  AM,-29.121,-27.833,3.21,,,,
4383,02/17/22 01:00:00  AM,-30.201,-27.959,3.22,,,,
4384,02/17/22 02:00:00  AM,-29.587,-27.959,3.21,,,,
4385,02/17/22 03:00:00  AM,-27.833,-28.022,3.22,,,,
4386,02/17/22 04:00:00  AM,-28.858,-28.022,3.21,,,,
4387,02/17/22 05:00:00  AM,-31.405,-28.022,3.21,,,,
4388,02/17/22 06:00:00  AM,-30.760,-27.959,3.21,,,,
4389,02/17/22 07:00:00  AM,-33.139,-27.896,3.21,,,,
4390,02/17/22 08:00:00  AM,-28.923,-27.708,3.22,,,,
4391,02/17/22 09:00:00  AM,-27.398,-27.337,3.22,,,,
4392,02/17/22 10:00:00  AM,-28.727,-26.849,3.24,,,,
4393,02/17/22 11:00:00  AM,-28.149,-26.550,3.22,,,,
4394,02/17/22 12:00:00  PM,-28.533,-26.550,3.22,,,,
4395,02/17/22 01:00:00  PM,-29.655,-26.729,3.22,,,,
4396,02/17/22 02:00:00  PM,-31.624,-26.910,3.22,,,,
4397,02/17/22 03:00:00  PM,-30.063,-26.970,3.21,,,,
4398,02/17/22 04:00:00  PM,-32.828,-27.153,3.21,,,,
4399,02/17/22 05:00:00  PM,-31.551,-27.153,3.21,,,,
4400,02/17/22 06:00:00  PM,-28.213,-27.214,3.22,,,,
4401,02/17/22 07:00:00  PM,-28.404,-26.910,3.22,,,,
4402,02/17/22 08:00:00  PM,-28.213,-26.789,3.22,,,,
4403,02/17/22 09:00:00  PM,-27.275,-26.849,3.22,,,,
4404,02/17/22 10:00:00  PM,-30.619,-26.849,3.22,,,,
4405,02/17/22 11:00:00  PM,-28.086,-26.910,3.22,,,,
4406,02/18/22 12:00:00  AM,-29.858,-26.970,3.22,,,,
4407,02/18/22 01:00:00  AM,-27.092,-26.910,3.22,,,,
4408,02/18/22 02:00:00  AM,-25.101,-26.789,3.24,,,,
4409,02/18/22 03:00:00  AM,-26.019,-26.609,3.24,,,,
4410,02/18/22 04:00:00  AM,-27.959,-26.431,3.24,,,,
4411,02/18/22 05:00:00  AM,-28.213,-26.312,3.24,,,,
4412,02/18/22 06:00:00  AM,-29.386,-26.312,3.22,,,,
4413,02/18/22 07:00:00  AM,-28.086,-26.431,3.22,,,,
4414,02/18/22 08:00:00  AM,-27.460,-26.550,3.22,,,,
4415,02/18/22 09:00:00  AM,-26.849,-26.729,3.22,,,,
4416,02/18/22 10:00:00  AM,-23.728,-26.729,3.24,,,,
4417,02/18/22 11:00:00  AM,-27.398,-26.729,3.24,,,,
4418,02/18/22 12:00:00  PM,-28.598,-26.609,3.24,,,,
4419,02/18/22 01:00:00  PM,-24.932,-26.550,3.22,,,,
4420,02/18/22 02:00:00  PM,-25.613,-26.550,3.24,,,,
4421,02/18/22 03:00:00  PM,-26.970,-26.550,3.22,,,,
4422,02/18/22 04:00:00  PM,-26.609,-26.609,3.22,,,,
4423,02/18/22 05:00:00  PM,-28.213,-26.729,3.22,,,,
4424,02/18/22 06:00:00  PM,-28.086,-26.729,3.22,,,,
4425,02/18/22 07:00:00  PM,-25.613,-26.729,3.24,,,,
4426,02/18/22 08:00:00  PM,-26.789,-26.669,3.24,,,,
4427,02/18/22 09:00:00  PM,-29.121,-26.669,3.22,,,,
4428,02/18/22 10:00:00  PM,-27.153,-26.669,3.22,,,,
4429,02/18/22 11:00:00  PM,-24.654,-26.729,3.24,,,,
4430,02/19/22 12:00:00  AM,-23.997,-26.789,3.24,,,,
4431,02/19/22 01:00:00  AM,-25.728,-26.669,3.24,,,,
4432,02/19/22 02:00:00  AM,-26.729,-26.729,3.22,,,,
4433,02/19/22 03:00:00  AM,-29.520,-26.789,3.22,,,,
4434,02/19/22 04:00:00  AM,-24.821,-26.789,3.22,,,,
4435,02/19/22 05:00:00  AM,-22.524,-26.849,3.24,,,,
4436,02/19/22 06:00:00  AM,-26.849,-26.729,3.24,,,,
4437,02/19/22 07:00:00  AM,-26.789,-26.729,3.24,,,,
4438,02/19/22 08:00:00  AM,-25.960,-26.729,3.22,,,,
4439,02/19/22 09:00:00  AM,-24.654,-26.669,3.24,,,,
4440,02/19/22 10:00:00  AM,-26.431,-26.609,3.22,,,,
4441,02/19/22 11:00:00  AM,-24.988,-26.669,3.24,,,,
4442,02/19/22 12:00:00  PM,-31.045,-26.669,3.22,,,,
4443,02/19/22 01:00:00  PM,-23.515,-26.669,3.22,,,,
4444,02/19/22 02:00:00  PM,-21.174,-26.609,3.24,,,,
4445,02/19/22 03:00:00  PM,-20.642,-26.490,3.26,,,,
4446,02/19/22 04:00:00  PM,-23.728,-26.431,3.24,,,,
4447,02/19/22 05:00:00  PM,-25.441,-26.431,3.24,,,,
4448,02/19/22 06:00:00  PM,-26.371,-26.431,3.24,,,,
4449,02/19/22 07:00:00  PM,-25.101,-26.431,3.24,,,,
4450,02/19/22 08:00:00  PM,-22.937,-26.371,3.26,,,,
4451,02/19/22 09:00:00  PM,-24.214,-26.194,3.26,,,,
4452,02/19/22 10:00:00  PM,-23.674,-26.194,3.26,,,,
4453,02/19/22 11:00:00  PM,-26.077,-26.194,3.26,,,,
4454,02/20/22 12:00:00  AM,-25.498,-26.253,3.24,,,,
4455,02/20/22 01:00:00  AM,-26.849,-26.371,3.24,,,,
4456,02/20/22 02:00:00  AM,-28.727,-26.490,3.24,,,,
4457,02/20/22 03:00:00  AM,-26.312,-26.490,3.22,,,,
4458,02/20/22 04:00:00  AM,-26.253,-26.490,3.24,,,,
4459,02/20/22 05:00:00  AM,-26.789,-26.431,3.24,,,,
4460,02/20/22 06:00:00  AM,-22.320,-26.371,3.24,,,,
4461,02/20/22 07:00:00  AM,-25.441,-26.431,3.24,,,,
4462,02/20/22 08:00:00  AM,-22.729,-26.371,3.26,,,,
4463,02/20/22 09:00:00  AM,-23.781,-26.371,3.26,,,,
4464,02/20/22 10:00:00  AM,-25.101,-26.371,3.26,,,,
4465,02/20/22 11:00:00  AM,-25.728,-26.312,3.24,,,,
4466,02/20/22 12:00:00  PM,-28.989,-26.253,3.24,,,,
4467,02/20/22 01:00:00  PM,-27.833,-26.253,3.24,,,,
4468,02/20/22 02:00:00  PM,-28.149,-26.253,3.22,,,,
4469,02/20/22 03:00:00  PM,-25.671,-26.312,3.24,,,,
4470,02/20/22 04:00:00  PM,-23.997,-26.371,3.24,,,,
4471,02/20/22 05:00:00  PM,-22.117,-26.253,3.26,,,,
4472,02/20/22 06:00:00  PM,-24.214,-26.019,3.26,,,,
4473,02/20/22 07:00:00  PM,-25.786,-25.786,3.26,,,,
4474,02/20/22 08:00:00  PM,-26.490,-25.671,3.26,,,,
4475,02/20/22 09:00:00  PM,-25.902,-25.671,3.24,,,,
4476,02/20/22 10:00:00  PM,-28.149,-25.786,3.24,,,,
4477,02/20/22 11:00:00  PM,-27.214,-25.960,3.24,,,,
4478,02/21/22 12:00:00  AM,-30.340,-26.136,3.22,,,,
4479,02/21/22 01:00:00  AM,-26.194,-26.253,3.22,,,,
4480,02/21/22 02:00:00  AM,-26.077,-26.371,3.22,,,,
4481,02/21/22 03:00:00  AM,-28.276,-26.490,3.22,,,,
4482,02/21/22 04:00:00  AM,-27.522,-26.609,3.22,,,,
4483,02/21/22 05:00:00  AM,-26.550,-26.729,3.22,,,,
4484,02/21/22 06:00:00  AM,-27.646,-26.789,3.22,,,,
4485,02/21/22 07:00:00  AM,-27.833,-26.849,3.22,,,,
4486,02/21/22 08:00:00  AM,-30.201,-26.970,3.22,,,,
4487,02/21/22 09:00:00  AM,-27.771,-26.910,3.22,,,,
4488,02/21/22 10:00:00  AM,-26.312,-26.970,3.22,,,,
4489,02/21/22 11:00:00  AM,-29.386,-26.910,3.21,,,,
4490,02/21/22 12:00:00  PM,-27.460,-26.910,3.21,,,,
4491,02/21/22 01:00:00  PM,-34.510,-27.031,3.21,,,,
4492,02/21/22 02:00:00  PM,-29.927,-27.031,3.21,,,,
4493,02/21/22 03:00:00  PM,-28.662,-27.092,3.21,,,,
4494,02/21/22 04:00:00  PM,-32.906,-27.214,3.21,,,,
4495,02/21/22 05:00:00  PM,-30.831,-27.214,3.21,,,,
4496,02/21/22 06:00:00  PM,-30.831,-27.214,3.21,,,,
4497,02/21/22 07:00:00  PM,-28.213,-27.214,3.21,,,,
4498,02/21/22 08:00:00  PM,-31.405,-27.275,3.21,,,,
4499,02/21/22 09:00:00  PM,-32.143,-27.275,3.21,,,,
4500,02/21/22 10:00:00  PM,-35.357,-27.275,3.21,,,,
4501,02/21/22 11:00:00  PM,-26.970,-27.214,3.21,,,,
4502,02/22/22 12:00:00  AM,-29.587,-27.214,3.21,,,,
4503,02/22/22 01:00:00  AM,-32.521,-27.337,3.21,,,,
4504,02/22/22 02:00:00  AM,-28.923,-27.337,3.21,,,,
4505,02/22/22 03:00:00  AM,-30.973,-27.337,3.21,,,,
4506,02/22/22 04:00:00  AM,-30.902,-27.460,3.21,,,,
4507,02/22/22 05:00:00  AM,-29.790,-27.460,3.21,,,,
4508,02/22/22 06:00:00  AM,-34.677,-27.522,3.19,,,,
4509,02/22/22 07:00:00  AM,-32.445,-27.522,3.19,,,,
4510,02/22/22 08:00:00  AM,-31.333,-27.584,3.19,,,,
4511,02/22/22 09:00:00  AM,-32.369,-27.646,3.19,,,,
4512,02/22/22 10:00:00  AM,-32.906,-27.646,3.19,,,,
